kappa,energy_over_N,energy_std_error_over_N,energy_std_dev_over_N
11.350133499063213,-0.45164424480205106,0.00016050721090370176,0.0028633430509891655
11.364212944831484,-0.4518220979224377,0.00010498142749623737,0.0025979244965917522
11.436169934611527,-0.45151508803400653,0.00048350235719325004,0.0029505494100057297
11.449114607722919,-0.45196855036379086,0.00013671525403778035,0.002545734702333968
11.545786569086385,-0.45200644226054215,0.00015252245083036966,0.0028237845997793067
11.603827910493465,-0.4520515140555293,0.00014285340564482345,0.0025048205669686015
11.632621771376208,-0.45226045630180073,0.0001692333318681036,0.002607005153243881
11.687778602540144,-0.4521062783518266,0.000251884215669662,0.0027933832742154767
11.71776931536476,-0.4521992052771312,0.00010614545499454125,0.0026164560015344315
11.755312349506726,-0.4520665491365337,0.0001060644938408558,0.0027304585173332885
11.802854880668352,-0.4521038531057668,0.00018177002847677317,0.0024690386254316065
11.883979989615558,-0.45238563202783255,0.00012673983164669523,0.002605527903534397
11.936646841588722,-0.45168857891187886,0.0003387184011272385,0.0028196507762371036
12.014011804280054,-0.45254080680325914,0.00019794228026740008,0.0026203936009305726
12.025830341951725,-0.4524516354054185,0.00030375231868979186,0.002570721383753293
12.09653135268265,-0.45260028471297437,0.0001608641490190578,0.002418924606274526
12.13347694421239,-0.4524551960434137,0.00019387125465422333,0.0027042358125730194
12.151523537968135,-0.4520827520559223,0.00028106498025545036,0.00266884961013385
12.179789848365864,-0.45254283866324957,0.0001550392215526589,0.002857689370767787
12.186685156282863,-0.4525872062027902,0.0002990092517093338,0.0026619896447526276
12.294609835410256,-0.4525139095761469,0.00017223964199164618,0.002470386576131805
12.313586424767184,-0.45266264455686356,0.00012672109859129373,0.0025364368631504617
12.32604161665664,-0.4525579576821018,0.00012953381223775655,0.002650628050960064
12.391658147357894,-0.4528527172764383,0.0001472357650791198,0.0022918584825590686
12.39719352809207,-0.4527733201369252,0.00013900702370979733,0.0025678921389930102
12.401925692502495,-0.45264895014675055,0.00011497548214532851,0.0026870555582086384
12.408849682185625,-0.4527253804924691,0.00011160111874396981,0.002485651576558248
12.409468996993601,-0.4526063449652575,0.00011148735142895776,0.0026522881724303734
12.413228797603255,-0.452828106380997,0.00014655615386434276,0.0023710854322701877
12.557932436479522,-0.4527814897582417,0.0001604193437869298,0.002500416634891384
12.583857550309016,-0.4531376713626284,0.00012794669825202582,0.002545289328625831
12.602533602037507,-0.4530930810447767,0.00016041126186078512,0.0023830384213357507
12.770341384909901,-0.4528869466197621,0.00013618309982384554,0.0024652054816877867
12.789687210252874,-0.45314717891107986,0.00014134121514724392,0.0025290025686125037
12.826247181656791,-0.45296057538761153,0.00010577404466096132,0.0025218763480825204
12.83303785793024,-0.4529037240796235,0.0001655129239955698,0.002597409245302261
12.874113474292455,-0.4532716587048092,0.000195191894058022,0.002443053048436112
12.897480477017263,-0.453134318731588,0.0001506108157245015,0.0025227390288636536
12.907741979406088,-0.4527635772070752,0.0001634829008881657,0.0026410081417407023
12.913174476523427,-0.4532142878540252,0.00019965934385526656,0.0023936924904958217
12.928448854620896,-0.45324318341221276,0.00013719986418344045,0.0023919422477609777
12.928748191730687,-0.45324492335240557,0.0001212275794059002,0.0020531119656865882
13.030230913292693,-0.45305690848389757,0.00011733456238728943,0.0024755868864075204
13.138003741215146,-0.45327663982459077,0.00017605801819033784,0.002293462980157565
13.155867534018169,-0.4530841281912907,0.00025867424038108605,0.002609861220346362
13.164849469723508,-0.4532385005929467,0.00024122072482507978,0.002458522091063189
13.188822522470991,-0.4534772644213892,0.0002038417189793481,0.0023510474104260887
13.23683582033963,-0.45345497287517356,0.00023915609776243386,0.0022997646821762275
13.237688945509456,-0.45345272473555187,0.00011273821811889399,0.0024281326858637043
13.27803593568821,-0.45339028708617135,0.00012197998766595073,0.0024675490400841616
13.331693741560045,-0.4534843856737999,0.00015181993940869653,0.002381499712102026
13.407444805995459,-0.45342247427918,0.00013578885663801638,0.002650751003679462
13.41702044963112,-0.45337711430918826,0.00015332869196670656,0.0023979607339571617
13.419975193435608,-0.4527667999950033,0.00046095253772652703,0.002905277831914782
13.528072153724208,-0.4536473193306608,0.00016701167716940275,0.002386505185668886
13.541434707364315,-0.4534547956848795,0.00014590618351188107,0.002508076804785647
13.571820053433331,-0.45358513529733213,0.00014706640171873578,0.0024998124278536294
13.575007830175508,-0.4535475463465277,0.00012692136663815132,0.002522518032931529
13.60133811193117,-0.4536455265776548,0.00013521373716624213,0.002392845840782308
13.703041865923172,-0.4535859509777062,0.00021673127497066875,0.002475243586886663
13.779341721919169,-0.4537498559575451,0.00017156053885188327,0.002294087387649847
13.82208230718452,-0.4537400911307395,0.00014196876450213333,0.0023389154120969074
13.839189630233284,-0.4536262391067149,0.00016280119256986922,0.0025605026070751173
13.850259752351377,-0.4536409726327054,0.00012740411947603108,0.002260000291344641
13.862183975886923,-0.4537922542009201,0.0001340154922526044,0.0021446279941372093
13.883529019099528,-0.4538323256121889,0.00015312180948651565,0.002301574863919983
13.886060955513793,-0.45378616521071596,0.00011662482670472878,0.0020532594604667103
13.88967870290973,-0.4538778917210257,0.0002573750619194118,0.0024906549902213838
13.952492066966396,-0.4539051602022981,0.000150569232327623,0.0022945209593962304
13.97435592375802,-0.45423443190567747,0.00025117202917337484,0.0021540568422241477
13.987906782941014,-0.45402009262803816,0.0004890926526917921,0.0021679235309710917
14.128214061976822,-0.45366946441880757,0.00012349389668662417,0.0025605951322385206
14.327026014724657,-0.453899569005823,0.0002817660580207782,0.0024700476004712564
14.37295098080735,-0.45403156184221155,0.0001502943873544913,0.0023800111903886324
14.403199848100535,-0.45424921126382795,0.00011613688679331082,0.002191827719847424
14.443364869502986,-0.4546370993294946,0.00031285421067468397,0.002268367396927295
